date,temperature,humidity,solar_radiation,precipitation,area
2022-01-31,-1.0467741935483872,3.4400430107526883,4.132537634408602,38.80428571428571,austria
2022-02-28,1.497404761904762,3.8640714285714286,7.295119047619048,44.09285714285714,austria
2022-03-31,2.7786881720430103,3.5206666666666666,13.57135483870968,15.345714285714289,austria
2022-04-30,6.615622222222223,4.804555555555555,14.938266666666667,62.10285714285715,austria
2022-05-31,14.469096774193549,7.358559139784946,19.65989247311828,58.02,austria
2022-06-30,19.34415555555556,9.231955555555556,22.508666666666667,79.35857142857142,austria
2022-07-31,20.419096774193548,8.642172043010753,21.47135483870968,65.235,austria
2022-08-31,20.76389247311828,9.738537634408605,17.597655913978496,79.73071428571428,austria
2022-09-30,13.173222222222222,7.4898444444444445,11.831622222222222,106.75785714285716,austria
2022-10-31,11.62821505376344,7.467806451612904,8.55541935483871,45.015,austria
2022-11-30,4.2552,5.022288888888889,4.3566666666666665,52.95142857142857,austria
2022-12-31,-0.7115268817204302,3.731935483870968,2.7691397849462365,63.98,austria
2023-01-31,0.6426666666666667,4.023956989247312,3.2786881720430103,63.31857142857143,austria
2023-02-28,0.2017380952380952,3.69547619047619,7.019357142857143,40.47714285714286,austria
2023-03-31,4.215268817204302,4.6706021505376345,10.177462365591396,62.94928571428572,austria
2023-04-30,6.4646888888888885,5.119955555555555,13.336800000000002,72.31357142857144,austria
2023-05-31,12.305204301075268,7.224903225806452,18.128817204301075,88.25857142857143,austria
2023-06-30,17.7706,9.281688888888889,21.230177777777776,78.53428571428572,austria
2023-07-31,20.04311827956989,9.704967741935484,20.336,103.035,austria
2023-08-31,19.50731182795699,10.58851612903226,16.4972688172043,139.7392857142857,austria
2023-09-30,17.65811111111111,9.017422222222224,15.012044444444443,38.64214285714286,austria
2023-10-31,11.773913978494624,7.118451612903225,8.058924731182795,96.76857142857143,austria
2023-11-30,3.6184,4.788311111111112,4.355511111111111,101.90357142857142,austria
2023-12-31,0.807741935483871,4.086408602150538,2.883419354838709,96.99,austria
2024-01-31,-1.2786666666666666,3.418451612903226,4.252043010752688,59.56928571428571,austria
2024-02-29,4.643793103448275,5.117816091954023,6.097632183908046,66.15642857142858,austria
2024-03-31,6.064236559139784,5.340365591397849,10.151354838709675,60.27071428571429,austria
2024-04-30,9.262,6.151022222222222,15.176244444444444,56.59928571428571,austria
2024-05-31,14.228086021505376,7.990258064516129,18.42086021505376,113.70928571428573,austria
2024-06-30,17.807399999999998,9.9818,19.750466666666668,109.61142857142858,austria
2024-07-31,20.681182795698923,10.610086021505376,20.90232258064516,87.30857142857143,austria
2024-08-31,21.456709677419354,10.59679569892473,18.485204301075267,64.51071428571429,austria
2024-09-30,15.286044444444444,8.198733333333333,12.011466666666667,135.3557142857143,austria
2024-10-31,10.133419354838711,7.012301075268818,7.459354838709678,75.57285714285715,austria
2024-11-30,2.8696444444444444,4.351466666666667,4.50648888888889,38.34,austria
2024-12-31,0.1084946236559138,3.6473333333333335,3.108537634408602,35.78642857142857,austria
2025-01-31,-0.3716129032258064,3.6567311827956983,3.811763440860215,56.22285714285714,austria
2025-02-28,-0.7991666666666665,3.2896428571428573,6.98352380952381,23.49857142857143,austria
2025-03-31,4.895784946236558,4.541978494623656,11.512387096774194,52.58285714285714,austria
2025-04-30,9.78837777777778,5.98588888888889,16.574244444444442,44.754285714285714,austria
2025-05-31,12.022967741935483,6.409978494623656,18.41481720430108,73.63285714285715,austria
2025-06-30,19.368066666666667,9.094155555555554,22.942400000000003,65.85428571428572,austria
2025-07-31,19.2414623655914,9.207505376344086,18.53825806451613,116.53857142857144,austria
2025-08-31,19.29316129032258,8.66563440860215,18.562494623655912,65.155,austria
2025-09-30,15.275466666666668,8.12271111111111,12.421177777777778,93.57714285714286,austria
2025-10-31,8.372043010752689,5.902903225806452,7.518193548387097,63.43357142857143,austria
2025-11-30,2.905933333333333,4.591177777777777,4.511444444444445,68.50857142857143,austria
2025-12-31,0.4824946236559139,3.9495698924731184,3.070774193548387,22.795714285714286,austria
2026-01-31,-3.912387096774194,2.840215053763441,3.4307956989247312,42.06857142857143,austria
2026-02-28,0.3478095238095237,3.913190476190476,5.800333333333334,56.01928571428572,austria
2026-03-31,4.914193548387097,4.464666666666666,11.166967741935483,35.346428571428575,austria
2026-04-30,8.68648888888889,4.8638,16.18888888888889,30.73,austria
2026-05-31,,,,0.0,austria
2019-01-31,25.652812358019084,12.78454435483871,24.3482423490488,93.05307692307692,australia
2019-02-28,24.93413480885312,12.520995535714286,23.53510073260073,56.90794871794872,australia
2019-03-31,24.49095865515675,12.617282258064517,19.225537634408603,97.19076923076923,australia
2019-04-30,22.603779342723005,11.395491666666668,16.499008547008547,57.16294871794872,australia
2019-05-31,20.362026351658336,10.182822580645162,13.724793217535153,42.36615384615384,australia
2019-06-30,18.29177464788733,9.226075,11.920730769230769,47.32833333333333,australia
2019-07-31,18.081708314402544,8.730520161290322,13.184214226633582,31.673589743589744,australia
2019-08-31,17.961285779191275,8.43395564516129,15.985984284532671,37.88820512820513,australia
2019-09-30,19.770403755868543,8.643916666666666,20.240692307692303,27.047435897435896,australia
2019-10-31,21.938941390277147,9.547991935483871,23.3536476426799,28.88089743589744,australia
2019-11-30,23.048652582159622,10.083145833333331,25.735551282051283,30.51576923076923,australia
2019-12-31,25.446219900045435,11.568620967741936,26.18670388751034,32.33358974358974,australia
2020-01-31,25.073930031803723,13.152431451612904,24.00765922249793,96.25794871794872,australia
2020-02-29,24.913909664885868,13.450327586206898,22.0175641025641,95.8703846153846,australia
2020-03-31,24.17124488868696,12.632834677419355,19.54686931348222,98.47102564102563,australia
2020-04-30,22.976953051643196,11.6733,16.547299145299142,60.94141025641026,australia
2020-05-31,19.88685597455702,9.988596774193548,13.095492142266336,69.58038461538462,australia
2020-06-30,18.87031924882629,9.580204166666666,12.248794871794871,49.2451282051282,australia
2020-07-31,18.027401181281235,8.90171370967742,13.037266335814722,41.34358974358974,australia
2020-08-31,18.557278509768285,8.868399193548386,15.911182795698926,42.132051282051286,australia
2020-09-30,20.61255868544601,9.682658333333334,19.517333333333333,35.07320512820513,australia
2020-10-31,21.639904588823264,10.219459677419357,22.75016956162117,44.95384615384616,australia
2020-11-30,23.81352112676057,11.2234375,24.943547008547007,43.62166666666666,australia
2020-12-31,23.8384734211722,12.213576612903228,24.06200992555831,91.58371794871796,australia
2021-01-31,24.71495229441163,13.009762096774192,23.264528535980148,108.8098717948718,australia
2021-02-28,24.27594064386318,13.097866071428571,21.609487179487186,104.48705128205128,australia
2021-03-31,23.80863698318946,12.861048387096774,19.209387923904053,102.4898717948718,australia
2021-04-30,22.370502347417844,11.230425,16.521529914529914,69.16038461538461,australia
2021-05-31,20.454016356201727,10.349951612903226,13.46897435897436,49.02961538461538,australia
2021-06-30,18.498901408450703,9.779091666666666,11.503623931623933,62.550384615384615,australia
2021-07-31,18.34820536119945,9.34346370967742,12.888606286186931,47.3498717948718,australia
2021-08-31,18.793652885052246,9.084104838709678,15.823093465674113,34.323974358974354,australia
2021-09-30,19.89732394366197,9.217025,19.43418376068376,35.93653846153846,australia
2021-10-31,21.65586551567469,10.273532258064517,22.810264681555005,42.32871794871795,australia
2021-11-30,22.60858215962441,11.303366666666667,23.77670512820513,66.40358974358975,australia
2021-12-31,24.51143571104044,12.033995967741935,25.09524813895781,75.56679487179487,australia
2022-01-31,25.11573375738301,13.351459677419356,23.603585607940445,101.01717948717948,australia
2022-02-28,24.682791750503014,13.068794642857142,22.410064102564103,84.68474358974359,australia
2022-03-31,24.68397092230804,12.926358870967745,19.580128205128204,84.26064102564102,australia
2022-04-30,23.13978873239437,11.881408333333331,16.128226495726498,67.87551282051282,australia
2022-05-31,20.920549750113583,11.07563306451613,12.92871794871795,63.36217948717949,australia
2022-06-30,18.884615023474176,9.861366666666669,11.39169658119658,62.29807692307692,australia
2022-07-31,17.640967741935484,8.937266129032258,12.742386269644332,46.80307692307692,australia
2022-08-31,18.522671512948666,9.156262096774194,15.478953680727876,50.37679487179487,australia
2022-09-30,20.01524882629108,9.9371875,18.781952991452997,42.45102564102564,australia
2022-10-31,21.472530667878235,10.784608870967745,21.786807278742764,63.139487179487176,australia
2022-11-30,22.3507558685446,11.091141666666664,23.873047008547008,65.39769230769231,australia
2022-12-31,23.89990913221263,11.975729838709675,24.4620223325062,84.24717948717948,australia
2023-01-31,24.40203998182644,13.126004032258065,23.23004962779156,110.56923076923076,australia
2023-02-28,24.73669517102616,13.086379464285717,21.649532967032968,103.77371794871796,australia
2023-03-31,24.197687414811448,12.734987903225807,19.706211745244,73.53102564102564,australia
2023-04-30,22.304441314553987,11.74625,16.215213675213676,79.54089743589743,australia
2023-05-31,19.856301681054067,9.84671370967742,13.489387923904054,55.025,australia
2023-06-30,18.78950704225352,9.669366666666669,11.72307264957265,45.02576923076923,australia
2023-07-31,18.12299863698319,9.307459677419354,12.641017369727049,43.81846153846154,australia
2023-08-31,19.16850976828714,9.04736693548387,15.954412737799837,26.31820512820513,australia
2023-09-30,20.696427230046947,9.366091666666668,19.868837606837605,20.32397435897436,australia
2023-10-31,22.0132848705134,9.801854838709678,23.156923076923075,29.48448717948718,australia
2023-11-30,23.63273708920188,11.354825,23.933273504273508,40.97717948717949,australia
2023-12-31,25.032503407542023,12.216620967741935,25.282518610421835,64.04102564102564,australia
2024-01-31,25.6825942753294,13.893951612903225,23.109048800661704,102.1423076923077,australia
2024-02-29,25.606585721223897,13.635155172413794,22.89055260831123,66.77128205128206,australia
2024-03-31,24.504670604270785,13.731971774193548,18.48632754342432,99.51166666666668,australia
2024-04-30,22.27998591549296,11.759008333333332,16.26440170940171,62.51589743589744,australia
2024-05-31,20.95557473875511,10.885108870967745,13.278941273779983,44.52333333333333,australia
2024-06-30,18.954136150234746,9.787299999999998,11.853833333333334,45.995000000000005,australia
2024-07-31,17.981962744207177,9.135395161290322,12.741124896608769,38.89448717948718,australia
2024-08-31,19.751054066333484,9.706,15.746927212572372,42.77846153846154,australia
2024-09-30,20.726413145539905,9.886308333333334,19.10320085470085,30.644102564102564,australia
2024-10-31,22.69519763743753,10.658290322580644,22.82038875103391,33.51525641025641,australia
2024-11-30,23.972107981220656,11.920129166666667,23.566247863247863,51.675,australia
2024-12-31,25.18380736029077,13.063173387096771,24.526774193548388,93.5074358974359,australia
2025-01-31,25.969454793275784,13.126318548387095,24.195128205128203,102.07692307692308,australia
2025-02-28,25.546519114688127,13.438986607142857,21.64717948717949,117.01692307692308,australia
2025-03-31,25.11358927760109,13.564854838709676,18.87849048800662,104.74897435897437,australia
2025-04-30,22.839309859154927,12.015079166666668,16.00540170940171,78.98551282051282,australia
2025-05-31,20.886274420717857,10.952092741935484,13.029143920595534,62.83423076923077,australia
2025-06-30,18.79055868544601,9.694804166666668,11.710414529914528,54.02833333333333,australia
2025-07-31,17.910390731485688,9.12101612903226,12.706980976013234,53.3925641025641,australia
2025-08-31,18.45506133575648,8.968447580645162,15.663254755996691,42.61666666666667,australia
2025-09-30,20.227427230046946,9.604991666666669,19.37734188034188,41.50525641025641,australia
2025-10-31,22.621703771013173,10.73907258064516,22.59309346567411,47.81602564102564,australia
2025-11-30,23.103694835680752,11.3155875,23.92288888888889,63.13051282051282,australia
2025-12-31,24.355920036347115,12.032665322580646,25.0917273417406,84.83769230769231,australia
2026-01-31,25.209541117673783,12.98341935483871,23.698589568844,124.95282051282052,australia
2026-02-28,24.498863179074448,13.925741071428572,21.268113553113555,102.54794871794871,australia
2026-03-31,23.783630168105407,13.304229838709675,18.65868272077774,111.16615384615385,australia
2026-04-30,22.69172300469484,11.526533333333331,16.548028149386845,74.22628205128206,australia
2026-05-31,,,,0.0,australia
2019-01-31,14.789761904761905,7.675452778857365,24.49111954459203,48.99059523809524,chile
2019-02-28,15.404094387755103,8.13644148020654,21.77516386554621,39.06630952380952,chile
2019-03-31,13.973268049155145,7.616443839875632,17.584853889943073,47.90392857142857,chile
2019-04-30,12.356460317460318,7.014726907630521,13.257945098039215,45.05773809523809,chile
2019-05-31,10.074646697388632,6.369102215312864,9.66362808349146,45.5947619047619,chile
2019-06-30,8.494099206349206,5.686409638554218,8.293819607843137,53.27761904761905,chile
2019-07-31,7.904354838709677,5.463641663427905,8.970834914611007,46.659642857142856,chile
2019-08-31,8.138406298003073,5.186443839875632,12.171518026565463,30.108809523809523,chile
2019-09-30,9.04947619047619,5.3602690763052205,15.825850980392156,28.41142857142857,chile
2019-10-31,10.632223502304148,5.701717839098329,20.60328273244782,29.55964285714285,chile
2019-11-30,13.04165873015873,6.764493975903615,23.71196470588235,45.85904761904762,chile
2019-12-31,14.54220430107527,7.302475709288767,25.517620493358635,43.703809523809525,chile
2020-01-31,15.697127496159752,8.180139914496698,24.187734345351043,47.946309523809525,chile
2020-02-29,15.562044334975369,8.225002077274615,22.038831643002027,49.09178571428571,chile
2020-03-31,15.379650537634408,8.337046249514184,17.784432637571157,40.490833333333335,chile
2020-04-30,12.881230158730158,7.304791164658635,13.500956862745095,40.127857142857145,chile
2020-05-31,10.83649385560676,6.4998639720171,9.9014724857685,55.45261904761905,chile
2020-06-30,8.110619047619048,5.686502008032128,8.25215294117647,79.04916666666666,chile
2020-07-31,6.811071428571429,5.12110765643218,9.228747628083491,50.915,chile
2020-08-31,7.631858678955452,5.194970851146521,12.057878557874762,41.24059523809524,chile
2020-09-30,9.196071428571427,5.438714859437751,16.104611764705883,31.592261904761905,chile
2020-10-31,10.778986175115207,5.880501360279829,20.411776091081595,41.49261904761904,chile
2020-11-30,12.848698412698411,6.551815261044177,24.005654901960785,38.549166666666665,chile
2020-12-31,13.927603686635946,7.041881072677808,25.184857685009487,44.98273809523809,chile
2021-01-31,14.752596006144394,7.66951418577536,24.55587096774193,51.80595238095238,chile
2021-02-28,15.42842261904762,8.121630808950085,22.199672268907563,33.05238095238095,chile
2021-03-31,14.29942396313364,7.898115040808395,17.88267172675522,51.08797619047619,chile
2021-04-30,12.76829761904762,7.392240963855422,13.193596078431373,47.38738095238095,chile
2021-05-31,10.196801075268818,6.418981733385153,9.8712220113852,37.80857142857143,chile
2021-06-30,8.26729761904762,5.726341365461848,8.214921568627451,40.84511904761904,chile
2021-07-31,8.114427803379417,5.391725612125923,9.007400379506642,39.48107142857143,chile
2021-08-31,8.25739247311828,5.308958414302371,11.845878557874762,41.85642857142857,chile
2021-09-30,9.775646825396825,5.655261044176707,16.18721568627451,31.904880952380957,chile
2021-10-31,10.892196620583718,5.671469102215314,20.926,30.99452380952381,chile
2021-11-30,12.640718253968254,6.398734939759036,23.743156862745096,36.31690476190476,chile
2021-12-31,14.63005376344086,7.491772250291489,25.094098671726755,41.98440476190476,chile
2022-01-31,15.288986175115207,7.8187951807228915,24.66229222011385,48.558214285714286,chile
2022-02-28,15.14376700680272,7.874358864027539,22.315281512605043,42.54452380952381,chile
2022-03-31,13.574615975422429,7.463124757092888,17.95812144212524,47.770833333333336,chile
2022-04-30,11.362539682539682,6.57214859437751,13.38249411764706,45.28309523809524,chile
2022-05-31,9.374508448540707,5.917920715118538,9.855092979127134,29.517142857142854,chile
2022-06-30,7.60079365079365,5.427911646586346,8.276682352941176,37.52821428571429,chile
2022-07-31,7.141751152073733,5.14224251846094,8.878872865275142,45.8222619047619,chile
2022-08-31,7.804639016897082,5.066933540614069,11.739415559772295,35.23047619047619,chile
2022-09-30,8.785690476190476,5.19078313253012,16.17605098039216,40.85428571428572,chile
2022-10-31,10.477238863287251,5.566156237854645,20.634197343453508,33.79952380952381,chile
2022-11-30,13.513809523809524,6.62455421686747,24.23038431372549,52.40619047619048,chile
2022-12-31,14.72953149001536,7.331469102215313,25.938220113851997,42.20880952380952,chile
2023-01-31,15.882281105990783,8.003649436455499,24.92774193548387,41.253214285714286,chile
2023-02-28,15.72688775510204,8.114969879518073,22.419331932773108,50.36785714285714,chile
2023-03-31,14.632238863287249,8.096140691799455,17.983571157495255,46.463928571428575,chile
2023-04-30,12.529857142857145,7.245843373493975,13.498596078431373,39.84071428571429,chile
2023-05-31,10.781912442396314,6.532048192771084,9.587001897533206,41.01297619047619,chile
2023-06-30,8.932626984126983,5.86321686746988,8.361576470588236,43.53619047619048,chile
2023-07-31,8.064062980030721,5.531368052856587,8.963601518026566,49.99178571428571,chile
2023-08-31,8.835130568356375,5.483929265448892,11.912151802656544,43.60619047619048,chile
2023-09-30,9.441849206349207,5.58925702811245,15.910011764705882,28.345952380952383,chile
2023-10-31,11.151562980030723,5.916187329965021,20.12683870967742,32.92095238095238,chile
2023-11-30,12.304742063492064,6.27670281124498,23.135266666666663,33.281666666666666,chile
2023-12-31,14.252273425499231,7.140190439176059,25.22734724857685,33.48583333333333,chile
2024-01-31,16.191440092165898,8.130085503303537,24.86147628083492,42.57547619047619,chile
2024-02-29,16.369720853858787,8.624424594931451,21.34819878296146,49.20857142857143,chile
2024-03-31,14.602177419354838,7.945709288767975,17.594284629981026,53.731904761904765,chile
2024-04-30,12.104194444444444,6.966196787148594,13.174317647058825,47.92095238095238,chile
2024-05-31,8.602964669738864,5.707695297318305,9.704333965844402,31.549880952380956,chile
2024-06-30,8.177281746031746,5.711032128514057,7.976098039215686,54.92559523809524,chile
2024-07-31,7.325768049155146,5.069926156237854,9.249920303605316,29.112380952380956,chile
2024-08-31,7.828609831029186,5.1656820831713945,11.799415559772296,31.39702380952381,chile
2024-09-30,9.386896825396828,5.269216867469879,15.808078431372548,43.10345238095238,chile
2024-10-31,11.814554531490014,6.307504858142246,20.106,36.9527380952381,chile
2024-11-30,13.040805555555556,6.795285140562249,23.702756862745098,41.43178571428572,chile
2024-12-31,14.33150153609831,7.065114652157015,25.67676280834915,31.35952380952381,chile
2025-01-31,16.00870583717358,8.157225029148853,24.649499051233395,74.7427380952381,chile
2025-02-28,15.758239795918367,8.299414802065405,22.19341176470588,44.44869047619048,chile
2025-03-31,14.281190476190478,7.988150019432568,17.551237191650856,59.36678571428571,chile
2025-04-30,12.028988095238097,7.0300763052208834,13.061345098039215,40.72607142857143,chile
2025-05-31,10.393037634408602,6.508212203653323,9.627669829222013,44.89488095238095,chile
2025-06-30,7.8845238095238095,5.745855421686747,8.376066666666667,89.04119047619048,chile
2025-07-31,8.000264976958524,5.701317528177225,8.751559772296014,44.11202380952381,chile
2025-08-31,8.317949308755761,5.637687524290711,11.856751423149904,34.634166666666665,chile
2025-09-30,9.801035714285714,5.852212851405623,16.205980392156864,36.82535714285714,chile
2025-10-31,11.176797235023042,6.014659930042751,20.659407969639467,38.579166666666666,chile
2025-11-30,13.161765873015872,6.665305220883535,24.09276862745098,33.55047619047619,chile
2025-12-31,14.60957757296467,7.398219976680917,25.31965844402277,48.33642857142857,chile
2026-01-31,16.31820276497696,8.429996113486203,24.567620493358632,47.59654761904762,chile
2026-02-28,15.94515731292517,8.448003442340791,22.13525746684216,38.30214285714285,chile
2026-03-31,14.620599078341014,8.147019043917606,17.810447674626758,61.49440476190476,chile
2026-04-30,12.82568253968254,7.097473895582329,13.590719250991537,69.09166666666667,chile
2026-05-31,,,,0.0,chile
2019-01-31,25.12425441265977,16.34972258064516,17.483010752688173,97.56018867924529,colombia
2019-02-28,25.49705525606469,16.445535714285715,18.55496693121693,73.46132075471698,colombia
2019-03-31,25.540426049908703,16.662909677419357,18.398667861409795,91.51301886792452,colombia
2019-04-30,25.648528301886792,17.305513333333334,18.51212962962963,157.84660377358492,colombia
2019-05-31,25.473128423615336,17.943754838709676,17.008733572281958,236.53150943396227,colombia
2019-06-30,25.342704402515725,18.106106666666665,17.22835802469136,193.26830188679244,colombia
2019-07-31,25.18091296409008,17.642393548387098,18.14332138590203,158.9620754716981,colombia
2019-08-31,25.523171028606207,17.77104516129032,18.644277180406213,135.72924528301886,colombia
2019-09-30,25.961094339622644,18.124593333333333,19.05856790123457,134.63943396226415,colombia
2019-10-31,25.557717589774803,17.952032258064516,17.529641577060932,193.1118867924528,colombia
2019-11-30,25.65884905660377,18.131226666666667,17.01762962962963,158.17792452830187,colombia
2019-12-31,25.67399878271455,17.917670967741937,16.342604540023896,135.55320754716982,colombia
2020-01-31,25.65340231284236,16.91673548387097,18.346660692951016,69.89,colombia
2020-02-29,26.04495120364346,16.738075862068964,19.38153256704981,64.35037735849056,colombia
2020-03-31,25.875325623858792,16.57496774193548,19.657228195937872,104.26075471698114,colombia
2020-04-30,25.914377358490565,17.19826,18.677549382716048,133.37981132075473,colombia
2020-05-31,25.994832623250154,17.8949935483871,17.367007168458784,166.71169811320755,colombia
2020-06-30,25.60027044025157,17.6597,17.733666666666668,175.13830188679245,colombia
2020-07-31,25.488490566037736,17.59352258064516,17.995412186379927,144.6881132075472,colombia
2020-08-31,25.87645769933049,17.754961290322584,17.678393070489843,125.41830188679243,colombia
2020-09-30,26.09796855345912,17.87572,18.940876543209875,129.4554716981132,colombia
2020-10-31,26.192495435179552,17.793651612903226,17.845752688172045,117.6245283018868,colombia
2020-11-30,25.85432704402516,17.695693333333335,16.099858024691358,134.78566037735848,colombia
2020-12-31,25.62559342665855,17.13689677419355,17.0165770609319,94.74245283018868,colombia
2021-01-31,25.02552647595861,16.615548387096773,17.404737156511352,162.5456603773585,colombia
2021-02-28,25.429973045822106,16.735485714285712,18.52365740740741,101.60792452830188,colombia
2021-03-31,24.96043213633597,16.38458064516129,18.63098566308244,130.39396226415093,colombia
2021-04-30,25.30796855345912,17.037786666666666,17.9922037037037,152.17471698113206,colombia
2021-05-31,25.66975045648204,17.173174193548384,17.607777777777777,122.22075471698112,colombia
2021-06-30,25.52686163522013,17.145793333333334,17.179962962962964,133.5445283018868,colombia
2021-07-31,25.610413877054167,17.000406451612903,17.4368458781362,82.84169811320754,colombia
2021-08-31,26.030967741935484,17.173367741935486,17.764271206690562,103.08981132075472,colombia
2021-09-30,26.28781761006289,17.302200000000003,19.46749382716049,99.4222641509434,colombia
2021-10-31,26.36866098600122,17.837748387096774,17.829187574671444,137.53566037735848,colombia
2021-11-30,25.96098742138365,17.28502,17.41291975308642,117.48433962264151,colombia
2021-12-31,25.936098600121728,17.181406451612904,16.662037037037038,130.87943396226416,colombia
2022-01-31,25.537321972002434,15.904225806451612,18.526905615292712,71.7877358490566,colombia
2022-02-28,25.536920485175205,16.16942142857143,18.07626984126984,103.0633962264151,colombia
2022-03-31,25.434083992696287,16.64690322580645,18.588697729988056,162.24396226415095,colombia
2022-04-30,25.318251572327043,17.199180000000002,18.02758641975309,235.6198113207547,colombia
2022-05-31,25.382294583079734,17.643987096774193,17.038255675029866,209.0866037735849,colombia
2022-06-30,24.98622641509434,17.348599999999998,16.708061728395062,179.2811320754717,colombia
2022-07-31,25.282258064516128,17.59882580645161,17.934336917562725,193.0445283018868,colombia
2022-08-31,25.372702373706638,17.48221935483871,18.19945041816009,145.0433962264151,colombia
2022-09-30,25.917232704402515,17.767053333333333,18.75512962962963,140.94188679245283,colombia
2022-10-31,25.81321363359708,17.824129032258064,17.637879330943846,186.99150943396228,colombia
2022-11-30,25.441861635220125,17.568826666666666,16.397549382716047,165.28169811320754,colombia
2022-12-31,25.107565429093125,16.53226451612903,17.903452807646353,96.55490566037736,colombia
2023-01-31,24.736865489957395,16.192309677419352,17.462718040621265,146.3556603773585,colombia
2023-02-28,25.096886792452832,16.02665,18.5561044973545,90.51207547169813,colombia
2023-03-31,25.300925136944617,16.225954838709676,18.969199522102745,146.43433962264152,colombia
2023-04-30,25.518572327044023,16.989240000000002,18.611561728395063,156.86358490566036,colombia
2023-05-31,26.12054169202678,18.201187096774195,17.960292712066906,177.35584905660377,colombia
2023-06-30,25.90930817610063,18.13985333333333,17.43408641975309,135.26622641509434,colombia
2023-07-31,26.090547778454045,18.42927096774193,17.66500597371565,165.2388679245283,colombia
2023-08-31,26.625489957395008,18.54527096774193,19.475716845878136,113.16433962264152,colombia
2023-09-30,27.19927672955975,18.72533333333333,19.969734567901234,94.27716981132076,colombia
2023-10-31,27.00762020693853,18.74909032258065,18.403966547192358,152.9009433962264,colombia
2023-11-30,26.49637735849057,18.77723333333333,16.72572222222222,161.57622641509434,colombia
2023-12-31,26.26129032258065,18.3326,16.370663082437275,147.29830188679244,colombia
2024-01-31,26.47293365794279,17.46628387096774,18.500221027479093,70.4256603773585,colombia
2024-02-29,26.49972023422251,17.350220689655174,18.53010855683269,91.29150943396226,colombia
2024-03-31,26.78611077297626,17.511090322580646,18.7386917562724,88.45509433962265,colombia
2024-04-30,26.5725786163522,18.24647333333333,18.658666666666665,163.57490566037737,colombia
2024-05-31,26.4149908703591,19.08821290322581,17.073978494623656,228.2864150943396,colombia
2024-06-30,26.03790566037736,18.7596,17.043864197530862,195.4701886792453,colombia
2024-07-31,25.9276810712112,18.33152258064516,17.17762246117085,146.60150943396226,colombia
2024-08-31,26.52772367620207,18.208148387096774,18.850704898446832,93.0311320754717,colombia
